id,story_id,tag_id
1699,98429,19720
1700,98477,3834
1701,98477,505
1702,98477,21402
1703,98477,19722
1704,98477,1967
1705,98461,21401
1706,98461,21400
1707,98461,20165
1708,98461,887
1709,98461,18081
1710,98461,17722
1711,98461,19720
1712,98442,304
1713,98442,21398
1714,98442,567
1715,98442,17349
1716,98442,20201
1717,98442,21340
1718,98442,21388
1719,98442,19721
1720,98427,19722
1721,98383,4786
1722,98383,2980
1723,98383,21397
1724,98383,1954
1725,98383,8198
1726,98383,19722
1727,98383,8418
1728,98365,327
1729,98365,16173
1730,98365,2023
1731,98365,19722
1732,98365,21396
1733,98368,7633
1734,98368,19171
1735,98368,5628
1736,98368,150
1737,98368,19721
1738,98341,375
1739,98341,549
1740,98341,9560
1741,98341,323
1742,98341,19722
1743,98341,2950
1744,98347,17692
1745,98347,21395
1746,98347,14380
1747,98347,1716
1748,98347,19720
1749,98331,6513
1750,98331,7820
1751,98331,9436
1752,98331,15178
1753,98331,19721
1754,98320,21359
1755,98320,7820
1756,98320,887
1757,98320,14826
1758,98320,21394
1759,98320,19720
1760,98286,20275
1761,98286,21391
1762,98286,21392
1763,98286,14687
1764,98286,21393
1765,98286,19722
1766,98286,10759
1767,98278,20699
1768,98278,7791
1769,98278,3448
1770,98278,7587
1771,98278,19197
1772,98278,16114
1773,98268,21389
1774,98268,177
1775,98268,1438
1776,98276,6955
1777,98276,3834
1778,98276,21390
1779,98276,13178
1780,98276,19722
1781,98190,402
1782,98190,150
1783,98190,152
1784,98190,21380
1785,98252,1093
1786,98252,21345
1787,98252,887
1788,98252,4069
1789,98252,21388
1790,98252,19722
1791,98244,964
1792,98244,1711
1793,98244,10108
1794,98244,21385
1795,98244,1248
1796,98244,19721
1797,98244,18971
1798,98238,1226
1799,98238,21387
1800,98238,21386
1801,98238,3723
1802,98238,21322
1803,98238,7576
1804,98238,19720
1805,98238,2950
1806,98207,150
1807,98207,846
1808,98207,17642
1809,98207,20220
1810,98207,19720
1811,98207,2167
1812,98209,19721
1813,98196,384
1814,98196,10288
1815,98196,5793
1816,98196,6326
1817,98196,6782
1818,98196,21381
1819,98180,16524
1820,98180,21379
1821,98180,4137
1822,98180,19722
1823,98180,1728
1824,98163,20929
1825,97896,21371
1826,97896,14604
1827,97900,21371
1828,97900,19720
1829,97902,21371
1830,97902,19721
1831,97897,21371
1832,97897,19722
1833,97904,21371
1834,98114,1644
1835,98114,375
1836,98114,17218
1837,98114,150
1838,98114,21378
1839,98114,19720
1840,98073,5628
1841,98073,1963
1842,98073,1070
1843,98073,19720
1844,98073,2167
1845,98080,304
1846,98080,700
1847,98080,14604
1848,98080,6756
1849,98080,5343
1850,98080,6619
1851,98080,13577
1852,98071,19722
1853,98025,4979
1854,98025,384
1855,98025,790
1856,98025,375
1857,98025,567
1858,98025,940
1859,98025,19721
1860,97957,200
1861,97957,12590
1862,97957,7240
1863,97957,19720
1864,98006,384
1865,98006,12938
1866,98006,4838
1867,98006,9388
1868,98006,3153
1869,97961,21377
1870,97961,19722
1871,97961,21376
1872,97961,15984
1873,97947,399
1874,97947,261
1875,97947,2583
1876,97947,13678
1877,97885,6678
1878,97885,21362
1879,97885,21361
1880,97885,19720
1881,97855,4079
1882,97855,21359
1883,97855,21360
1884,97855,887
1885,97855,15479
1886,97850,1223
1887,97850,27
1888,97850,13577
1889,97850,19721
1890,97850,9283
1891,97845,21323
1892,97845,7913
1893,97845,9702
1894,97845,7914
1895,97793,328
1896,97793,416
1897,97793,21356
1898,97793,21355
1899,97793,6570
1900,97793,21358
1901,97793,21357
1902,97793,17891
1903,97793,19722
1904,97781,375
1905,97781,2001
1906,97781,27
1907,97781,14604
1908,97781,940
1909,97781,150
1910,97781,612
1911,97781,19721
1912,97778,12675
1913,97778,5002
1914,97778,321
1915,97778,12217
1916,97778,15367
1917,97778,19721
1918,97740,168
1919,97740,1969
1920,97740,849
1921,97740,150
1922,97740,9794
1923,97740,19722
1924,97734,21353
1925,97734,21352
1926,97734,21354
1927,97734,887
1928,97734,7704
1929,97734,19720
1930,97685,19721
1931,97674,304
1932,97674,172
1933,97674,21346
1934,97674,21345
1935,97674,21347
1936,97674,5002
1937,97674,15367
1938,97674,19720
1939,97659,5815
1940,97659,8374
1941,97659,21344
1942,97659,9259
1943,97659,19721
1944,97640,573
1945,97640,20458
1946,97640,2112
1947,97640,3985
1948,97640,14604
1949,97640,9917
1950,97640,2950
1951,97632,14604
1952,97601,21341
1953,97601,567
1954,97601,15986
1955,97601,21340
1956,97601,19721
1957,97587,19722
1958,97336,1704
1959,97336,5793
1960,97336,6782
1961,97336,7287
1962,97350,13826
1963,97350,1704
1964,97350,7287
1965,97350,3707
1966,97282,15157
1967,97282,1704
1968,97282,5793
1969,97282,6782
1970,97314,10013
1971,97314,1704
1972,97314,21288
1973,97314,21287
1974,97304,21289
1975,97304,21290
1976,97304,1704
1977,97304,21288
1978,97304,21287
1979,97329,1704
1980,97329,5793
1981,97329,6782
1982,97329,7287
1983,97272,3834
1984,97272,4315
1985,97272,897
1986,97272,2597
1987,97249,1704
1988,97249,21270
1989,97249,8762
1990,97249,10051
1991,97249,1547
1992,97519,700
1993,97519,5064
1994,97519,8068
1995,97519,5343
1996,97519,16398
1997,97519,21324
1998,97519,19720
1999,97516,304
2000,97516,21323
2001,97516,21322
2002,97516,19721
2003,97484,304
2004,97484,21316
2005,97484,18535
2006,97484,7145
2007,97484,21318
2008,97484,21317
2009,97484,19721
2010,97480,19722
2011,97480,2950
2012,97437,567
2013,97437,16189
2014,97437,887
2015,97437,5383
2016,97437,21309
2017,97437,19722
2018,97247,309
2019,97247,19721
2020,97247,2950
2021,97382,327
2022,97382,1315
2023,97382,19720
2024,97202,2112
2025,97202,4741
2026,97202,21269
2027,97202,803
2028,97202,19720
2029,97202,2950
2030,97222,4603
2031,97222,19721
2032,97222,2950
2033,97210,304
2034,97210,19721
2035,97210,2950
2036,97093,19720
2037,97090,19722
2038,96786,21210
2039,96902,21210
2040,96829,21210
2041,96803,21210
2042,96776,21210
2043,96774,21210
2044,96817,21210
2045,96775,21210
2046,96778,21210
2047,97052,21210
2048,96826,21210
2049,96574,19721
2050,96723,790
2051,96723,649
2052,96723,20114
2053,96723,19721
2054,96662,7379
2055,96662,20288
2056,96662,1248
2057,96662,19720
2058,96662,7266
2059,96606,4173
2060,96606,4176
2061,96606,4185
2062,96606,19721
2063,96250,21223
2064,96304,14604
2065,96306,14604
2066,96476,21223
2067,96603,375
2068,96603,19079
2069,96603,1260
2070,96603,21238
2071,96603,21239
2072,96567,700
2073,96567,95
2074,96567,14604
2075,96567,331
2076,96567,150
2077,96567,269
2078,96539,21236
2079,96539,120
2080,96539,21237
2081,96539,1230
2082,96539,19722
2083,96539,925
2084,96550,19763
2085,96550,16017
2086,96550,19720
2087,96444,13631
2088,96444,9739
2089,96444,21229
2090,96444,21228
2091,96444,19722
2092,96444,257
2093,96450,21231
2094,96450,21230
2095,96450,10011
2096,96402,19721
2097,96392,21227
2098,96392,3141
2099,96392,20585
2100,96392,14604
2101,96386,21226
2102,96386,20769
2103,96386,19720
2104,96386,4729
2105,96386,21225
2106,96320,14604
2107,96320,19722
2108,96309,375
2109,96309,21213
2110,96309,613
2111,96309,19720
2112,96277,17506
2113,96277,200
2114,96277,1248
2115,96277,19722
2116,96265,4174
2117,96265,2108
2118,96265,19721
2119,96265,257
2120,96235,573
2121,96235,10487
2122,96235,1248
2123,96235,19720
2124,96218,21208
2125,96218,375
2126,96218,940
2127,96218,8043
2128,96218,3543
2129,96218,19722
2130,96210,21207
2131,96210,15484
2132,96210,20026
2133,96210,2375
2134,96210,19721
2135,96160,1260
2136,96160,17038
2137,96160,3543
2138,96187,21206
2139,96187,7290
2140,96187,19722
2141,96183,21204
2142,96183,21205
2143,96183,2454
2144,96162,1260
2145,96162,17038
2146,96162,613
2147,96162,19720
2148,96164,17629
2149,96164,18868
2150,96164,21203
2151,96164,940
2152,96146,7838
2153,96146,7840
2154,96146,9350
2155,96146,19721
2156,96131,95
2157,96131,96
2158,96131,150
2159,96131,21202
2160,96131,269
2161,96131,19721
2162,96142,778
2163,96142,14604
2164,96142,261
2165,96142,19722
2166,96124,21201
2167,96124,334
2168,96124,19720
2169,96115,10076
2170,96115,1487
2171,96115,19722
2172,96036,19721
2173,96050,14604
2174,96068,19720
2175,95994,1487
2176,95994,19722
2177,95994,973
2178,95996,19721
2179,95980,384
2180,95980,3834
2181,95980,940
2182,95980,3543
2183,95980,19720
2184,95980,8271
2185,95966,168
2186,95966,1711
2187,95966,21194
2188,95966,7153
2189,95878,120
2190,95909,5828
2191,95909,150
2192,95881,19790
2193,95881,14604
2194,95881,21186
2195,95881,21187
2196,95881,21188
2197,95856,21189
2198,95856,21078
2199,95856,14604
2200,95840,20977
2201,95840,21167
2202,95840,19722
2203,95833,20977
2204,95833,21167
2205,95833,19720
2206,95807,21106
2207,95807,1836
2208,95807,19721
2209,95792,21180
2210,95792,375
2211,95792,19720
2212,95703,20977
2213,95703,120
2214,95703,14604
2215,95703,331
2216,95703,150
2217,95703,17040
2218,95703,2950
2219,95736,20977
2220,95736,19721
2221,95686,20977
2222,95686,19722
2223,95700,20977
2224,95700,801
2225,95700,7911
2226,95700,19720
2227,95644,20977
2228,95644,7264
2229,95644,17038
2230,95644,19722
2231,95599,20977
2232,95599,801
2233,95599,21178
2234,95599,20965
2235,95599,7051
2236,95599,19722
2237,95599,2950
2238,95553,20977
2239,95553,16520
2240,95553,6672
2241,95553,19722
2242,95533,20977
2243,95533,14604
2244,95533,19721
2245,95489,20977
2246,95489,14604
2247,95489,19722
2248,95411,19443
2249,95411,20881
2250,95404,3834
2251,95404,14230
2252,95404,897
2253,95404,150
2254,95400,150
2255,95400,19800
2256,95400,21174
2257,95386,910
2258,95386,19929
2259,95386,21173
2260,95292,150
2261,95292,15178
2262,95306,20977
2263,95306,21167
2264,95306,19721
2265,95288,20977
2266,95288,21167
2267,95321,21169
2268,95321,21168
2269,95321,1836
2270,95277,14952
2271,95277,5793
2272,95277,19721
2273,95277,6782
2274,95277,12842
2275,95249,508
2276,95249,21155
2277,95249,1248
2278,95221,21153
2279,95221,1248
2280,95200,20977
2281,95200,21078
2282,95191,20977
2283,95191,21167
2284,95167,19936
2285,95167,11074
2286,95167,9602
2287,95167,21150
2288,95163,21148
2289,95163,9509
2290,95163,1892
2291,95163,21149
2292,95133,20977
2293,95133,5650
2294,95133,2950
2295,95003,1248
2296,95003,18815
2297,95020,8689
2298,95020,21107
2299,95020,1541
2300,95019,20977
2301,94983,21106
2302,94983,1836
2303,94987,5828
2304,94987,2267
2305,94987,1711
2306,94987,19721
2307,94954,20977
2308,94954,21167
2309,94940,20977
2310,94940,19721
2311,94921,20977
2312,94921,870
2313,94921,19722
2314,94898,19763
2315,94898,150
2316,94898,922
2317,94861,19722
2318,94875,21103
2319,94875,19721
2320,94830,20977
2321,94830,21167
2322,94830,19722
2323,94791,19721
2324,94778,19720
2325,94774,1541
2326,94774,5793
2327,94774,6782
2328,94774,15079
2329,94728,1954
2330,94728,16068
2331,94728,19722
2332,94722,20977
2333,94722,19721
2334,94706,17657
2335,94706,17894
2336,94706,12042
2337,94706,21093
2338,94706,18815
2339,94672,21091
2340,94672,21092
2341,94672,12217
2342,94672,19721
2343,94672,6685
2344,94629,21167
2345,94629,19722
2346,94570,384
2347,94570,15586
2348,94570,21086
2349,94570,19721
2350,94582,940
2351,94582,21087
2352,94582,1843
2353,94582,19722
2354,94214,20977
2355,94214,573
2356,94214,1122
2357,94214,1406
2358,94214,12217
2359,94214,19720
2360,94043,19751
2361,94043,19721
2362,94174,20977
2363,94174,19722
2364,94150,21083
2365,94150,1248
2366,94150,19720
2367,94136,19720
2368,94065,10150
2369,94065,120
2370,94065,150
2371,94065,21080
2372,94048,1644
2373,94048,21079
2374,94048,1620
2375,94048,876
2376,94048,19722
2377,94039,19721
2378,94035,10150
2379,94035,120
2380,93835,27
2381,93835,150
2382,93835,21077
2383,93839,20977
2384,93839,7658
2385,93839,20965
2386,93839,20583
2387,93839,19721
2388,93839,7266
2389,93830,20977
2390,93830,18075
2391,93830,20965
2392,93830,21076
2393,93830,7294
2394,93793,20977
2395,93793,20965
2396,93793,1122
2397,93793,7512
2398,93793,13431
2399,93793,19722
2400,93765,5659
2401,93765,5412
2402,93765,19720
2403,93753,20977
2404,93753,21066
2405,93753,20965
2406,93753,7248
2407,93753,19720
2408,93753,2950
2409,93711,19722
2410,93641,18771
2411,93641,19721
2412,93641,10024
2413,93620,20977
2414,93620,20965
2415,93620,7051
2416,93620,19722
2417,93620,2950
2418,93612,8689
2419,93612,20769
2420,93612,1843
2421,93612,19720
2422,93539,19720
2423,93513,327
2424,93513,21065
2425,93513,1315
2426,93513,19722
2427,93533,20977
2428,93533,2837
2429,93533,20583
2430,93533,150
2431,93533,19722
2432,93504,375
2433,93504,5793
2434,93504,6782
2435,93497,20977
2436,93497,21063
2437,93497,6475
2438,93497,19721
2439,93489,12614
2440,93489,19722
2441,93467,20977
2442,93467,20965
2443,93467,1876
2444,93467,19720
2445,93467,2950
2446,93453,963
2447,93453,21061
2448,93453,7240
2449,93453,19721
2450,93448,20977
2451,93448,19722
2452,93448,3525
2453,93438,20977
2454,93438,304
2455,93438,20965
2456,93438,373
2457,93438,150
2458,93438,19720
2459,93394,1248
2460,93394,19722
2461,93303,20977
2462,93303,19720
2463,93280,10150
2464,93280,8568
2465,93280,14926
2466,93280,21055
2467,93249,1547
2468,93249,1932
2469,93189,573
2470,93189,17478
2471,93189,150
2472,93189,19720
2473,93189,1555
2474,93179,20977
2475,93167,20977
2476,93167,14604
2477,93149,492
2478,93149,150
2479,93149,74
2480,93149,19721
2481,93072,20977
2482,93072,19720
2483,93047,20991
2484,93047,19722
2485,93049,20275
2486,93049,15552
2487,93049,19721
2488,93030,573
2489,93030,12217
2490,93030,19722
2491,92985,19763
2492,92985,19720
2493,92889,120
2494,92889,19721
2495,92889,20742
2496,92832,20977
2497,92832,20965
2498,92809,14604
2499,92763,20977
2500,92763,20965
2501,92763,804
2502,92763,19720
2503,92763,19722
2504,92763,2950
2505,92741,20977
2506,92741,120
2507,92741,20965
2508,92741,19721
2509,92741,2950
2510,92721,20963
2511,92698,19722
2512,92670,1193
2513,92670,7498
2514,92670,19722
2515,92613,19721
2516,92516,14604
2517,92516,19697
2518,92516,20929
2519,92483,19720
2520,92380,20926
2521,92397,19720
2522,92426,19722
2523,92414,19721
2524,92351,19697
2525,92351,20929
2526,92290,14604
2527,92290,260
2528,92136,396
2529,92136,150
2530,92136,19720
2531,92136,20742
2532,92125,20977
2533,92125,150
2534,92125,19721
2535,92125,20910
2536,92108,19722
2537,92095,20908
2538,92095,20907
2539,92095,9111
2540,92095,5793
2541,92095,19722
2542,92095,6782
2543,92079,573
2544,92079,12166
2545,92079,1248
2546,92079,19720
2547,92070,19722
2548,92002,573
2549,92002,20458
2550,92002,375
2551,92002,940
2552,92002,12217
2553,92002,1248
2554,92002,19720
2555,92017,284
2556,92017,120
2557,92017,20884
2558,92017,4137
2559,92017,20883
2560,92017,1750
2561,92017,3287
2562,91969,19721
2563,91981,6541
2564,91981,909
2565,91981,19763
2566,91981,3594
2567,91981,20516
2568,91981,19783
2569,91981,4226
2570,91981,4227
2571,91963,19722
2572,91856,329
2573,91856,1823
2574,91856,20882
2575,91856,150
2576,91856,19721
2577,91908,20879
2578,91908,20880
2579,91908,5412
2580,91908,20881
2581,91892,120
2582,91892,284
2583,91892,89
2584,91892,20698
2585,91892,20876
2586,91892,5923
2587,91892,150
2588,91892,20877
2589,91892,1948
2590,91892,20875
2591,91892,382
2592,91892,19721
2593,91896,20977
2594,91896,373
2595,91896,803
2596,91896,331
2597,91896,150
2598,91896,20878
2599,91896,20654
2600,91896,19720
2601,91896,2950
2602,91880,790
2603,91880,9559
2604,91880,9560
2605,91880,14822
2606,91880,3137
2607,91880,9563
2608,91880,150
2609,91880,19721
2610,91880,256
2611,91876,384
2612,91876,790
2613,91876,375
2614,91876,20873
2615,91876,14687
2616,91876,20874
2617,91876,19722
2618,91853,20249
2619,91853,20856
2620,91853,20857
2621,91853,804
2622,91853,150
2623,91847,550
2624,91847,20852
2625,91847,7743
2626,91847,20854
2627,91847,347
2628,91847,2015
2629,91847,7750
2630,91847,20855
2631,91847,20853
2632,91847,20851
2633,91847,19721
2634,91793,20275
2635,91793,200
2636,91793,1137
2637,91793,20839
2638,91793,1248
2639,91736,20275
2640,91736,3592
2641,91736,12675
2642,91736,20837
2643,91736,20836
2644,91660,16787
2645,91660,16788
2646,91660,790
2647,91660,5141
2648,91660,12675
2649,91660,10345
2650,91660,10831
2651,91660,13985
2652,91660,20833
2653,91660,20834
2654,91660,9637
2655,91660,617
2656,91660,19722
2657,91660,1204
2658,91722,304
2659,91722,700
2660,91722,95
2661,91722,4282
2662,91722,96
2663,91722,107
2664,91722,331
2665,91722,150
2666,91722,13699
2667,91722,19720
2668,91671,20832
2669,91671,284
2670,91671,849
2671,91671,5481
2672,91671,10741
2673,91671,5483
2674,91671,14506
2675,91607,18348
2676,91607,2192
2677,91607,19720
2678,91607,976
2679,91592,284
2680,91592,15200
2681,91592,20694
2682,91592,19721
2683,91592,6782
2684,91470,20820
2685,91470,15023
2686,91470,341
2687,91470,20471
2688,91470,172
2689,91470,20698
2690,91470,3040
2691,91470,20821
2692,91470,7167
2693,91470,150
2694,91470,349
2695,91470,243
2696,91470,2170
2697,91470,293
2698,91574,19252
2699,91574,1093
2700,91574,1898
2701,91574,115
2702,91574,747
2703,91574,12353
2704,91574,3748
2705,91574,2819
2706,91574,9164
2707,91569,95
2708,91569,96
2709,91569,20471
2710,91569,20716
2711,91569,747
2712,91569,20828
2713,91569,20827
2714,91577,89
2715,91577,20698
2716,91577,19763
2717,91577,20829
2718,91577,7967
2719,91577,11948
2720,91577,6548
2721,91577,1068
2722,91577,19721
2723,91577,4227
2724,91564,4673
2725,91564,4700
2726,91564,16084
2727,91564,8197
2728,91564,19988
2729,91564,20826
2730,91564,20825
2731,91564,19722
2732,91564,2483
2733,91564,976
2734,91528,19763
2735,91528,4990
2736,91528,4137
2737,91501,10281
2738,91501,384
2739,91501,790
2740,91501,4640
2741,91501,8906
2742,91501,940
2743,91501,5343
2744,91501,3127
2745,91501,150
2746,91501,13185
2747,91501,2015
2748,91501,19720
2749,91501,3437
2750,91484,20824
2751,91484,20823
2752,91484,20754
2753,91484,7797
2754,91484,7662
2755,91484,8608
2756,91484,115
2757,91484,1401
2758,91484,19721
2759,91477,304
2760,91477,1313
2761,91477,803
2762,91477,20822
2763,91477,150
2764,91477,1286
2765,91477,19722
2766,91443,304
2767,91443,95
2768,91443,96
2769,91443,150
2770,91443,887
2771,91443,6693
2772,91443,325
2773,91356,573
2774,91356,20811
2775,91356,20813
2776,91356,20812
2777,91356,12217
2778,91356,19722
2779,90602,89
2780,90602,3444
2781,90602,1935
2782,90602,185
2783,90602,1936
2784,90602,20716
2785,90602,20770
2786,90602,20769
2787,90602,3043
2788,90871,20791
2789,90871,168
2790,90871,89
2791,90871,965
2792,90871,20698
2793,90871,20792
2794,90871,20790
2795,90871,20789
2796,90871,150
2797,90871,20793
2798,90871,20788
2799,90877,20795
2800,90877,20797
2801,90877,20771
2802,90877,20794
2803,90877,20796
2804,90877,150
2805,90877,1401
2806,90877,6932
2807,90877,152
2808,91008,284
2809,91008,120
2810,91008,8954
2811,91008,89
2812,91008,1152
2813,91008,8608
2814,91008,8609
2815,91008,4116
2816,91008,8299
2817,91008,13007
2818,91024,20801
2819,91024,20754
2820,91024,20803
2821,91024,20802
2822,91024,1226
2823,91024,849
2824,91024,17883
2825,91024,767
2826,91024,150
2827,91024,115
2828,91024,1716
2829,91024,2025
2830,91378,2202
2831,91378,20816
2832,91378,89
2833,91378,20698
2834,91378,19763
2835,91378,20516
2836,91378,234
2837,91378,1768
2838,91378,3707
2839,91359,20814
2840,91359,20663
2841,91359,20815
2842,91359,20754
2843,91359,97
2844,91359,150
2845,91359,115
2846,91369,20416
2847,91369,95
2848,91369,96
2849,91369,20471
2850,91369,20716
2851,91369,150
2852,91369,323
2853,91369,7240
2854,91361,19745
2855,91361,790
2856,91361,4190
2857,91361,8906
2858,91361,20819
2859,91361,940
2860,91361,13772
2861,91361,3153
2862,91361,20818
2863,91361,19721
2864,91348,20817
2865,91348,15200
2866,91348,20682
2867,91348,5793
2868,91348,794
2869,91348,6782
2870,91348,20742
2871,91367,372
2872,91367,850
2873,91367,150
2874,91367,626
2875,91367,20654
2876,91337,19722
2877,91263,372
2878,91263,7582
2879,91263,804
2880,91263,150
2881,91263,612
2882,90819,19722
2883,90655,19720
2884,91399,14604
2885,90524,14604
2886,90524,20711
2887,91088,311
2888,91088,850
2889,91088,150
2890,91076,20806
2891,91076,20805
2892,91076,804
2893,91076,4667
2894,91076,5793
2895,91076,6782
2896,91041,14604
2897,90959,1239
2898,90959,940
2899,90959,20686
2900,90959,1843
2901,90959,18121
2902,90959,1248
2903,90959,19720
2904,90883,19721
2905,90869,304
2906,90869,284
2907,90869,1810
2908,90869,3020
2909,90869,311
2910,90869,14604
2911,90869,150
2912,90869,323
2913,90869,20787
2914,90839,6159
2915,90839,20786
2916,90839,19763
2917,90839,179
2918,90839,17382
2919,90839,20785
2920,90839,20231
2921,90839,19722
2922,90839,20784
2923,90661,19720
2924,90704,304
2925,90704,700
2926,90704,95
2927,90704,96
2928,90704,331
2929,90704,5343
2930,90704,6693
2931,90704,281
2932,90704,15581
2933,90735,304
2934,90735,700
2935,90735,95
2936,90735,96
2937,90735,331
2938,90735,5343
2939,90735,887
2940,90735,6693
2941,90686,19720
2942,90663,2468
2943,90663,97
2944,90663,172
2945,90663,20698
2946,90663,150
2947,90663,20773
2948,90663,20774
2949,90682,20663
2950,90682,20778
2951,90682,20779
2952,90682,120
2953,90682,284
2954,90682,97
2955,90682,4114
2956,90608,20663
2957,90608,20772
2958,90608,97
2959,90608,399
2960,90608,150
2961,90608,20726
2962,90608,1589
2963,90608,260
2964,90608,19721
2965,90608,264
2966,90677,20777
2967,90677,20775
2968,90677,20776
2969,90677,6840
2970,90677,1970
2971,90677,1839
2972,90677,868
2973,90667,260
2974,90670,284
2975,90670,20768
2976,90670,19252
2977,90670,19929
2978,90670,20123
2979,90670,8152
2980,90670,19722
2981,90670,9260
2982,90658,5828
2983,90658,3834
2984,90658,96
2985,90658,849
2986,90658,14604
2987,90658,850
2988,90658,20654
2989,90611,304
2990,90611,14604
2991,90591,5828
2992,90591,3834
2993,90591,803
2994,90591,804
2995,90591,20654
2996,90591,19720
2997,90475,19720
2998,90467,6955
2999,90467,3113
3000,90467,19721
3001,90467,264
3002,89395,20665
3003,89395,304
3004,89395,1810
3005,89395,317
3006,89395,150
3007,89395,853
3008,89395,94
3009,90377,909
3010,90377,20748
3011,90377,20745
3012,90377,19763
3013,90377,20747
3014,90377,1363
3015,90377,804
3016,90377,20744
3017,90377,20746
3018,90377,19721
3019,90375,19722
3020,90353,375
3021,90353,940
3022,90353,19319
3023,90353,5793
3024,90353,6782
3025,90353,20713
3026,90351,15560
3027,90351,1066
3028,90351,14604
3029,90351,9111
3030,90351,20743
3031,90351,5793
3032,90351,6782
3033,90351,20742
3034,90351,5797
3035,90351,20713
3036,90298,19252
3037,90298,27
3038,90298,1810
3039,90298,1118
3040,90158,20663
3041,90158,16639
3042,90158,96
3043,90158,19751
3044,90158,19763
3045,90158,150
3046,90158,20726
3047,90147,19252
3048,90147,97
3049,90147,20698
3050,90147,20721
3051,90147,150
3052,90147,20722
3053,90147,20723
3054,90147,94
3055,90177,19252
3056,90177,2678
3057,90177,5161
3058,90177,5793
3059,90177,15481
3060,90177,6775
3061,90177,6782
3062,90162,95
3063,90162,89
3064,90162,20729
3065,90162,20716
3066,90162,20728
3067,90162,20727
3068,90162,1401
3069,90162,264
3070,90162,3707
3071,90268,20739
3072,90268,2855
3073,90268,89
3074,90268,20698
3075,90268,274
3076,90268,2316
3077,90268,20738
3078,90268,3707
3079,90301,120
3080,90301,284
3081,90301,1223
3082,90301,97
3083,90301,150
3084,90301,7498
3085,90272,20741
3086,90272,261
3087,90272,20630
3088,90267,384
3089,90267,940
3090,90267,20740
3091,90267,5085
3092,90267,1248
3093,90193,790
3094,90193,20718
3095,90193,7999
3096,90193,20732
3097,90193,940
3098,90193,20734
3099,90193,9226
3100,90193,20733
3101,90193,20731
3102,90172,1313
3103,90172,1810
3104,90172,150
3105,90172,5793
3106,90172,20730
3107,90172,19720
3108,90172,6782
3109,90143,4866
3110,90143,14604
3111,90143,17313
3112,90143,4090
3113,90143,3133
3114,90143,20725
3115,90143,20724
3116,90122,20718
3117,90122,20719
3118,90122,10108
3119,90122,20720
3120,90122,940
3121,90122,19722
3122,90103,14604
3123,90090,19721
3124,90077,937
3125,90077,3812
3126,90077,150
3127,90077,13551
3128,90077,1201
3129,90077,498
3130,90077,1797
3131,90077,1202
3132,90077,19720
3133,90077,12169
3134,90034,20663
3135,90034,5892
3136,90034,2029
3137,90034,97
3138,90034,2085
3139,90034,20717
3140,90034,150
3141,90034,1547
3142,90034,1666
3143,89999,19252
3144,89999,1634
3145,89999,13439
3146,89999,115
3147,89999,747
3148,89999,243
3149,89999,12010
3150,89999,12011
3151,89999,19720
3152,89997,20471
3153,89997,20698
3154,89997,150
3155,89997,269
3156,89997,5793
3157,89997,6326
3158,89997,20712
3159,89997,6782
3160,89997,5797
3161,89997,3707
3162,90023,20155
3163,90023,89
3164,90023,19812
3165,90023,20436
3166,90023,20716
3167,90023,20204
3168,90023,1589
3169,90023,260
3170,90023,1590
3171,90023,20715
3172,90023,20714
3173,90013,14604
3174,90013,940
3175,90013,3660
3176,90013,5793
3177,90013,6326
3178,90013,19720
3179,90013,6782
3180,90013,5797
3181,90013,20713
3182,89992,19722
3183,89885,20692
3184,89885,19763
3185,89885,4990
3186,89885,7966
3187,89885,20691
3188,89885,2909
3189,89885,19721
3190,89959,304
3191,89959,700
3192,89959,95
3193,89959,96
3194,89959,331
3195,89959,150
3196,89959,887
3197,89959,321
3198,89959,1843
3199,89939,20663
3200,89939,97
3201,89939,1093
3202,89939,20705
3203,89939,7841
3204,89939,1438
3205,89939,20706
3206,89939,264
3207,89913,396
3208,89913,20695
3209,89913,20696
3210,89913,20697
3211,89913,150
3212,89913,3813
3213,89913,5107
3214,89913,260
3215,89913,1590
3216,89913,152
3217,89913,10217
3218,89910,120
3219,89910,284
3220,89910,89
3221,89910,429
3222,89910,5793
3223,89910,15481
3224,89910,20694
3225,89910,6782
3226,89919,20698
3227,89919,7911
3228,89919,150
3229,89919,5793
3230,89919,6782
3231,89837,6053
3232,89837,20687
3233,89837,175
3234,89837,3712
3235,89837,5625
3236,89837,4226
3237,89837,264
3238,89900,96
3239,89900,373
3240,89900,2520
3241,89900,803
3242,89900,20693
3243,89900,150
3244,89900,1286
3245,89900,20654
3246,89900,10518
3247,89900,2950
3248,89865,789
3249,89865,9185
3250,89865,1122
3251,89865,940
3252,89865,1932
3253,89865,16278
3254,89865,16829
3255,89865,4846
3256,89806,304
3257,89806,700
3258,89806,95
3259,89806,331
3260,89806,150
3261,89806,14255
3262,89806,19720
3263,89800,384
3264,89800,790
3265,89800,7974
3266,89800,4640
3267,89800,14604
3268,89800,940
3269,89800,20686
3270,89800,1245
3271,89800,1843
3272,89800,1248
3273,89782,1226
3274,89782,20685
3275,89782,1518
3276,89782,12905
3277,89782,2520
3278,89782,20683
3279,89782,323
3280,89782,20684
3281,89759,284
3282,89759,95
3283,89759,97
3284,89759,1021
3285,89759,20682
3286,89759,20681
3287,89759,5793
3288,89759,19721
3289,89759,6782
3290,89759,5797
3291,89746,20673
3292,89746,20674
3293,89746,20675
